
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 41
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 41, -, 1.0, -, 4.9, 10.1, 0.0, "Lytle Creek", 1970, "Castaic - Old Ridge Route", 5.33, Reverse Oblique, 103.23, 103.39, 450.28, 0.5, 1.0, RSN41_LYTLECR_ORR021.AT2, RSN41_LYTLECR_ORR291.AT2 , RSN41_LYTLECR_ORRDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-41 RotD50 pSa (g)
0.24,0.04394926,0.04394926,0.04394926,0.04394926
0.25,0.04202679,0.04202679,0.04202679,0.04202679
0.26,0.04673539,0.04673539,0.04673539,0.04673539
0.28,0.04548511,0.04548511,0.04548511,0.04548511
0.29,0.04545604,0.04545604,0.04545604,0.04545604
0.3,0.04681364,0.04681364,0.04681364,0.04681364
0.32,0.05273274,0.05273274,0.05273274,0.05273274
0.34,0.05133605,0.05133605,0.05133605,0.05133605
0.35,0.04764226,0.04764226,0.04764226,0.04764226
0.36,0.04744818,0.04744818,0.04744818,0.04744818
0.38,0.04771478,0.04771478,0.04771478,0.04771478
0.4,0.05184741,0.05184741,0.05184741,0.05184741
0.42,0.05375593,0.05375593,0.05375593,0.05375593
0.44,0.04662716,0.04662716,0.04662716,0.04662716
0.45,0.04650952,0.04650952,0.04650952,0.04650952
0.46,0.04929753,0.04929753,0.04929753,0.04929753
0.48,0.05531021,0.05531021,0.05531021,0.05531021
0.5,0.05425093,0.05425093,0.05425093,0.05425093
0.55,0.03034056,0.03034056,0.03034056,0.03034056
0.6,0.02792803,0.02792803,0.02792803,0.02792803
0.65,0.02981303,0.02981303,0.02981303,0.02981303
0.667,0.02886086,0.02886086,0.02886086,0.02886086
0.7,0.02505673,0.02505673,0.02505673,0.02505673
0.75,0.01989609,0.01989609,0.01989609,0.01989609
0.8,0.01464086,0.01464086,0.01464086,0.01464086
0.85,0.01421872,0.01421872,0.01421872,0.01421872
0.9,0.01327212,0.01327212,0.01327212,0.01327212
0.95,0.01388654,0.01388654,0.01388654,0.01388654
1.0,0.01443741,0.01443741,0.01443741,0.01443741
1.1,0.01181277,0.01181277,0.01181277,0.01181277
1.2,0.00956931,0.00956931,0.00956931,0.00956931
1.3,0.00675732,0.00675732,0.00675732,0.00675732
1.4,0.00508667,0.00508667,0.00508667,0.00508667
1.5,0.00411796,0.00411796,0.00411796,0.00411796
1.6,0.00353781,0.00353781,0.00353781,0.00353781
1.7,0.00312741,0.00312741,0.00312741,0.00312741
1.8,0.00262031,0.00262031,0.00262031,0.00262031
1.9,0.0023018,0.0023018,0.0023018,0.0023018
2.0,0.00195919,0.00195919,0.00195919,0.00195919
2.2,0.00148335,0.00148335,0.00148335,0.00148335
2.4,0.00134419,0.00134419,0.00134419,0.00134419
2.5,0.00130939,0.00130939,0.00130939,0.00130939
2.6,0.00127155,0.00127155,0.00127155,0.00127155
2.8,0.00118911,0.00118911,0.00118911,0.00118911
3.0,0.00092477,0.00092477,0.00092477,0.00092477
3.2,0.00082543,0.00082543,0.00082543,0.00082543
3.4,0.00068943,0.00068943,0.00068943,0.00068943
3.5,0.00062295,0.00062295,0.00062295,0.00062295
3.6,0.00055639,0.00055639,0.00055639,0.00055639
3.8,0.0004633,0.0004633,0.0004633,0.0004633
4.0,0.00039686,0.00039686,0.00039686,0.00039686
4.2,0.00036523,0.00036523,0.00036523,0.00036523
4.4,0.00033926,0.00033926,0.00033926,0.00033926
4.6,0.00031427,0.00031427,0.00031427,0.00031427
4.8,0.00031344,0.00031344,0.00031344,0.00031344
5.0,0.00030468,0.00030468,0.00030468,0.00030468
5.5,0.00026609,0.00026609,0.00026609,0.00026609
6.0,0.00021286,0.00021286,0.00021286,0.00021286
6.5,0.00017404,0.00017404,0.00017404,0.00017404
7.0,0.00014996,0.00014996,0.00014996,0.00014996
7.5,0.00013007,0.00013007,0.00013007,0.00013007
8.0,0.00011307,0.00011307,0.00011307,0.00011307
8.5,9.928e-05,9.928e-05,9.928e-05,9.928e-05
9.0,8.892e-05,8.892e-05,8.892e-05,8.892e-05
9.5,8.01e-05,8.01e-05,8.01e-05,8.01e-05
10.0,7.251e-05,7.251e-05,7.251e-05,7.251e-05
11.0,6.024e-05,6.024e-05,6.024e-05,6.024e-05
12.0,5.082e-05,5.082e-05,5.082e-05,5.082e-05
13.0,4.344e-05,4.344e-05,4.344e-05,4.344e-05
14.0,3.755e-05,3.755e-05,3.755e-05,3.755e-05
15.0,3.278e-05,3.278e-05,3.278e-05,3.278e-05
20.0,1.857e-05,1.857e-05,1.857e-05,1.857e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-41 Horizontal-1 pSa (g),RSN-41 Horizontal-2 pSa (g),RSN-41 Vertical pSa (g)
0.01,0.02001799,0.02531159,0.0101
0.02,0.02059482,0.02537809,0.0101
0.022,0.02029173,0.02540403,0.0103
0.025,0.01992963,0.02549714,0.0106
0.029,0.02075822,0.02563466,0.0105
0.03,0.02086205,0.02566522,0.0105
0.032,0.02021964,0.02569412,0.0111
0.035,0.02109678,0.02577779,0.0109
0.036,0.02152534,0.02583228,0.0106
0.04,0.02319033,0.02582996,0.0119
0.042,0.02374006,0.02572593,0.0123
0.044,0.02400831,0.02564718,0.0124
0.045,0.02434877,0.02561376,0.0128
0.046,0.02475917,0.02563625,0.0133
0.048,0.0253285,0.02571753,0.0144
0.05,0.02546002,0.02550223,0.0148
0.055,0.02411362,0.02604224,0.0151
0.06,0.02585659,0.02766803,0.014
0.065,0.02830876,0.02936374,0.0146
0.067,0.0283224,0.029851,0.0147
0.07,0.0275437,0.03102266,0.0137
0.075,0.02715247,0.03388177,0.0165
0.08,0.02752932,0.03492857,0.0157
0.085,0.02972254,0.03816029,0.0158
0.09,0.02838509,0.04251932,0.0173
0.095,0.02860057,0.0416004,0.0204
0.1,0.03277555,0.03837061,0.0216
0.11,0.03904643,0.0421606,0.03
0.12,0.03889611,0.05247182,0.0301
0.13,0.04677314,0.06796271,0.0251
0.133,0.0493975,0.07148834,0.0272
0.14,0.05515543,0.07540258,0.0297
0.15,0.06444598,0.07235543,0.0313
0.16,0.07616392,0.06067288,0.0317
0.17,0.05827872,0.07161547,0.0287
0.18,0.04216167,0.07174836,0.0335
0.19,0.04773466,0.06562033,0.0281
0.2,0.05047198,0.07283495,0.0287
0.22,0.03091712,0.05611188,0.0296
0.24,0.03408412,0.05977058,0.0257
0.25,0.03585816,0.05180466,0.0238
0.26,0.03523881,0.04807911,0.021
0.28,0.03929685,0.04574516,0.0147
0.29,0.03775874,0.048531,0.0116
0.3,0.03919955,0.05216296,0.011
0.32,0.04417805,0.06061455,0.0116
0.34,0.04879588,0.05219205,0.0112
0.35,0.04608919,0.05068455,0.0111
0.36,0.04474008,0.05322617,0.0104
0.38,0.03161933,0.05647428,0.0115
0.4,0.02261734,0.07107023,0.012
0.42,0.01885817,0.07446155,0.0128
0.44,0.017401,0.06426378,0.0128
0.45,0.01734037,0.06414493,0.0131
0.46,0.01644281,0.06754793,0.0135
0.48,0.01475557,0.07646083,0.0139
0.5,0.01269589,0.07534815,0.0142
0.55,0.01237848,0.04239729,0.013
0.6,0.01461149,0.03765092,0.0115
0.65,0.01428189,0.04029597,0.0101
0.667,0.01486178,0.03710604,0.0092
0.7,0.01804816,0.03368226,0.00805
0.75,0.01592866,0.02350736,0.00702
0.8,0.00990485,0.01823344,0.0065
0.85,0.00868557,0.0179494,0.00538
0.9,0.0094595,0.01567969,0.00474
0.95,0.01070339,0.01754753,0.0049
1.0,0.01082177,0.01775501,0.00476
1.1,0.00894712,0.01373201,0.00425
1.2,0.00675357,0.01179844,0.00385
1.3,0.00457413,0.00852443,0.00296
1.4,0.0033395,0.0062892,0.00231
1.5,0.00255585,0.00538505,0.00192
1.6,0.00208282,0.0046125,0.00143
1.7,0.00252178,0.00395681,0.001
1.8,0.00206844,0.00340195,0.000926
1.9,0.00203651,0.00293266,0.000725
2.0,0.00174146,0.00253673,0.000596
2.2,0.00121317,0.00191671,0.000485
2.4,0.00133922,0.00146891,0.000388
2.5,0.00124997,0.00136541,0.000378
2.6,0.00120977,0.00129075,0.000348
2.8,0.00100383,0.00135546,0.000295
3.0,0.0006808,0.00105803,0.000262
3.2,0.00058188,0.0009345,0.000225
3.4,0.00047396,0.00085,0.000189
3.5,0.00042259,0.00075613,0.000172
3.6,0.00037632,0.0006544,0.000157
3.8,0.00030672,0.00058556,0.000129
4.0,0.00026557,0.00053644,0.000116
4.2,0.0002475,0.00049291,0.000108
4.4,0.00023396,0.00045426,9.64e-05
4.6,0.00021883,0.00041986,8.29e-05
4.8,0.00020038,0.00038908,7.85e-05
5.0,0.00019659,0.00037455,7.39e-05
5.5,0.00017618,0.00033278,6.28e-05
6.0,0.00013765,0.00025842,5.37e-05
6.5,0.00011769,0.00022242,4.47e-05
7.0,0.00010059,0.00019334,3.92e-05
7.5,8.622e-05,0.00016954,3.53e-05
8.0,7.425e-05,0.00014983,3.07e-05
8.5,6.429e-05,0.00013335,2.69e-05
9.0,5.599e-05,0.00011942,2.38e-05
9.5,4.906e-05,0.00010756,2.11e-05
10.0,4.323e-05,9.736e-05,1.88e-05
11.0,3.414e-05,8.086e-05,1.5e-05
12.0,2.752e-05,6.821e-05,1.22e-05
13.0,2.323e-05,5.83e-05,1.03e-05
14.0,2.001e-05,5.04e-05,8.9e-06
15.0,1.731e-05,4.399e-05,7.76e-06
20.0,9.13e-06,2.491e-05,4.38e-06
