
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 101
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 101, -, 1.0, -, 4.3, 5.7, 0.1, "Northern Calif-07", 1975, "Cape Mendocino", 5.2, strike slip, 28.73, 34.73, 567.78, 1.625, 1.0, RSN101_NCALIF.AG_D-CPM030.AT2, RSN101_NCALIF.AG_D-CPM120.AT2 , RSN101_NCALIF.AG_D-CPMDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-101 RotD50 pSa (g)
0.44,0.06271919,0.06271919,0.06271919,0.06271919
0.45,0.06132814,0.06132814,0.06132814,0.06132814
0.46,0.06261212,0.06261212,0.06261212,0.06261212
0.48,0.05815593,0.05815593,0.05815593,0.05815593
0.5,0.05283238,0.05283238,0.05283238,0.05283238
0.55,0.04152684,0.04152684,0.04152684,0.04152684
0.6,0.04003459,0.04003459,0.04003459,0.04003459
0.65,0.0351317,0.0351317,0.0351317,0.0351317
0.667,0.03474331,0.03474331,0.03474331,0.03474331
0.7,0.03541372,0.03541372,0.03541372,0.03541372
0.75,0.03264842,0.03264842,0.03264842,0.03264842
0.8,0.02734158,0.02734158,0.02734158,0.02734158
0.85,0.02133634,0.02133634,0.02133634,0.02133634
0.9,0.01989667,0.01989667,0.01989667,0.01989667
0.95,0.0189139,0.0189139,0.0189139,0.0189139
1.0,0.01725876,0.01725876,0.01725876,0.01725876
1.1,0.01268887,0.01268887,0.01268887,0.01268887
1.2,0.01113773,0.01113773,0.01113773,0.01113773
1.3,0.00913555,0.00913555,0.00913555,0.00913555
1.4,0.0072672,0.0072672,0.0072672,0.0072672
1.5,0.00613226,0.00613226,0.00613226,0.00613226
1.6,0.00534035,0.00534035,0.00534035,0.00534035
1.7,0.00463496,0.00463496,0.00463496,0.00463496
1.8,0.00402159,0.00402159,0.00402159,0.00402159
1.9,0.003527,0.003527,0.003527,0.003527
2.0,0.00313669,0.00313669,0.00313669,0.00313669
2.2,0.00253103,0.00253103,0.00253103,0.00253103
2.4,0.0020543,0.0020543,0.0020543,0.0020543
2.5,0.00185826,0.00185826,0.00185826,0.00185826
2.6,0.00169226,0.00169226,0.00169226,0.00169226
2.8,0.00143393,0.00143393,0.00143393,0.00143393
3.0,0.00124642,0.00124642,0.00124642,0.00124642
3.2,0.0011009,0.0011009,0.0011009,0.0011009
3.4,0.00098045,0.00098045,0.00098045,0.00098045
3.5,0.00092603,0.00092603,0.00092603,0.00092603
3.6,0.00087496,0.00087496,0.00087496,0.00087496
3.8,0.00078178,0.00078178,0.00078178,0.00078178
4.0,0.00069961,0.00069961,0.00069961,0.00069961
4.2,0.00062766,0.00062766,0.00062766,0.00062766
4.4,0.00056471,0.00056471,0.00056471,0.00056471
4.6,0.00051074,0.00051074,0.00051074,0.00051074
4.8,0.00046397,0.00046397,0.00046397,0.00046397
5.0,0.00042385,0.00042385,0.00042385,0.00042385
5.5,0.00034519,0.00034519,0.00034519,0.00034519
6.0,0.00028874,0.00028874,0.00028874,0.00028874
6.5,0.00024649,0.00024649,0.00024649,0.00024649
7.0,0.00021365,0.00021365,0.00021365,0.00021365
7.5,0.00018743,0.00018743,0.00018743,0.00018743
8.0,0.00016587,0.00016587,0.00016587,0.00016587
8.5,0.00014787,0.00014787,0.00014787,0.00014787
9.0,0.00013272,0.00013272,0.00013272,0.00013272
9.5,0.00011969,0.00011969,0.00011969,0.00011969
10.0,0.00010845,0.00010845,0.00010845,0.00010845
11.0,9.025e-05,9.025e-05,9.025e-05,9.025e-05
12.0,7.611e-05,7.611e-05,7.611e-05,7.611e-05
13.0,6.499e-05,6.499e-05,6.499e-05,6.499e-05
14.0,5.61e-05,5.61e-05,5.61e-05,5.61e-05
15.0,4.889e-05,4.889e-05,4.889e-05,4.889e-05
20.0,2.744e-05,2.744e-05,2.744e-05,2.744e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-101 Horizontal-1 pSa (g),RSN-101 Horizontal-2 pSa (g),RSN-101 Vertical pSa (g)
0.01,0.1181992,0.2069597,0.0412
0.02,0.1218878,0.2118951,0.0422
0.022,0.117896,0.2104588,0.0429
0.025,0.121324,0.2117348,0.044
0.029,0.1221566,0.2143145,0.0438
0.03,0.1241694,0.2149347,0.0438
0.032,0.1289117,0.2175544,0.0437
0.035,0.1335192,0.2224003,0.044
0.036,0.1324732,0.2230914,0.0441
0.04,0.1512487,0.2303024,0.0462
0.042,0.1483638,0.2314248,0.0453
0.044,0.1522973,0.2336037,0.0488
0.045,0.1538903,0.2360724,0.0519
0.046,0.1513043,0.2375339,0.0534
0.048,0.1452529,0.2384159,0.0522
0.05,0.1385564,0.2387861,0.0512
0.055,0.1630528,0.2402741,0.0537
0.06,0.1745641,0.2198975,0.0522
0.065,0.2187379,0.2406031,0.0608
0.067,0.2222432,0.2443574,0.0652
0.07,0.2057079,0.2454558,0.0742
0.075,0.2159226,0.2364248,0.0663
0.08,0.2455662,0.231114,0.0641
0.085,0.2440672,0.2291765,0.0863
0.09,0.2994396,0.267496,0.105
0.095,0.3522676,0.2696035,0.0982
0.1,0.3595183,0.2792467,0.103
0.11,0.3494625,0.3744512,0.101
0.12,0.3185635,0.4317231,0.0854
0.13,0.4340472,0.5236145,0.102
0.133,0.4698012,0.5619152,0.102
0.14,0.5103552,0.5623279,0.0893
0.15,0.371531,0.6545022,0.0849
0.16,0.4629844,0.8402219,0.0943
0.17,0.3559728,0.7003507,0.099
0.18,0.3324883,0.5726553,0.0826
0.19,0.3505413,0.5376251,0.0822
0.2,0.3384016,0.4533662,0.0672
0.22,0.1951706,0.2845844,0.051
0.24,0.1923146,0.3380636,0.0492
0.25,0.1688449,0.3101607,0.0475
0.26,0.1337538,0.2550962,0.0395
0.28,0.08872657,0.1637097,0.0353
0.29,0.08341876,0.1648262,0.0406
0.3,0.08206656,0.1746752,0.0456
0.32,0.07197043,0.200698,0.0472
0.34,0.07046679,0.1465102,0.0489
0.35,0.06738377,0.1129306,0.0468
0.36,0.06520926,0.0944472,0.0429
0.38,0.06345052,0.07646106,0.0344
0.4,0.05777956,0.07890303,0.0306
0.42,0.04807137,0.08235165,0.0276
0.44,0.04963113,0.0801066,0.027
0.45,0.04826697,0.0791194,0.0273
0.46,0.04821897,0.07530683,0.0275
0.48,0.04962257,0.06271773,0.0277
0.5,0.04240698,0.05657429,0.0273
0.55,0.02962216,0.04749778,0.0247
0.6,0.02328879,0.04813893,0.023
0.65,0.01787327,0.04364378,0.0351
0.667,0.01708824,0.04492444,0.0379
0.7,0.01607268,0.04469852,0.0357
0.75,0.01399061,0.04387791,0.0268
0.8,0.01193856,0.03752748,0.0205
0.85,0.00981858,0.02890895,0.0166
0.9,0.010644,0.0271411,0.0165
0.95,0.0095878,0.02512014,0.0213
1.0,0.00672434,0.02051599,0.0213
1.1,0.00391855,0.01753778,0.0152
1.2,0.00315967,0.01539491,0.0144
1.3,0.00273721,0.01256684,0.0184
1.4,0.00234414,0.00993973,0.0191
1.5,0.00194783,0.00837196,0.0118
1.6,0.00169629,0.00728295,0.0107
1.7,0.00148008,0.00631103,0.00994
1.8,0.00132252,0.0054676,0.00956
1.9,0.00115577,0.0047929,0.0102
2.0,0.00100942,0.00426066,0.0111
2.2,0.00083982,0.00343292,0.0103
2.4,0.00070842,0.00278085,0.00724
2.5,0.0006455,0.00251475,0.00592
2.6,0.00058854,0.00228821,0.00544
2.8,0.00049881,0.00193741,0.00449
3.0,0.00043806,0.00168437,0.00336
3.2,0.0003946,0.00148847,0.00284
3.4,0.0003585,0.00132497,0.00266
3.5,0.0003415,0.00125139,0.0024
3.6,0.00032484,0.00118225,0.00204
3.8,0.00029237,0.00105589,0.00157
4.0,0.00026149,0.0009443,0.00139
4.2,0.00023299,0.00084655,0.00123
4.4,0.00020744,0.00076164,0.00109
4.6,0.00018508,0.00068829,0.000971
4.8,0.00016584,0.00062509,0.000866
5.0,0.00014946,0.00057065,0.000774
5.5,0.00011877,0.00046443,0.000659
6.0,9.841e-05,0.00038838,0.00053
6.5,8.428e-05,0.00033166,0.000451
7.0,7.384e-05,0.00028767,0.000388
7.5,6.567e-05,0.00025245,0.000337
8.0,5.897e-05,0.00022356,0.000296
8.5,5.329e-05,0.00019942,0.000262
9.0,4.839e-05,0.00017897,0.000233
9.5,4.409e-05,0.00016146,0.000209
10.0,4.03e-05,0.00014634,0.000188
11.0,3.395e-05,0.0001217,0.000155
12.0,2.888e-05,0.00010266,0.000131
13.0,2.48e-05,8.767e-05,0.000111
14.0,2.148e-05,7.567e-05,9.57e-05
15.0,1.876e-05,6.595e-05,8.33e-05
20.0,1.053e-05,3.701e-05,4.68e-05
