
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 233
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 233, -, 1.0, -, 2.6, 7.7, 0.2, "Mammoth Lakes-02", 1980, "Convict Creek", 5.69, strike slip, 2.91, 9.46, 382.12, 0.5, 1.0, RSN233_MAMMOTH.J_J-CVK090.AT2, RSN233_MAMMOTH.J_J-CVK180.AT2 , RSN233_MAMMOTH.J_J-CVK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-233 RotD50 pSa (g)
0.24,0.3795387,0.3795387,0.3795387,0.3795387
0.25,0.3986519,0.3986519,0.3986519,0.3986519
0.26,0.3955323,0.3955323,0.3955323,0.3955323
0.28,0.400191,0.400191,0.400191,0.400191
0.29,0.4417505,0.4417505,0.4417505,0.4417505
0.3,0.4791227,0.4791227,0.4791227,0.4791227
0.32,0.5030574,0.5030574,0.5030574,0.5030574
0.34,0.4712379,0.4712379,0.4712379,0.4712379
0.35,0.4462097,0.4462097,0.4462097,0.4462097
0.36,0.4066233,0.4066233,0.4066233,0.4066233
0.38,0.3330217,0.3330217,0.3330217,0.3330217
0.4,0.3136657,0.3136657,0.3136657,0.3136657
0.42,0.327706,0.327706,0.327706,0.327706
0.44,0.3368115,0.3368115,0.3368115,0.3368115
0.45,0.3378727,0.3378727,0.3378727,0.3378727
0.46,0.3367999,0.3367999,0.3367999,0.3367999
0.48,0.3261506,0.3261506,0.3261506,0.3261506
0.5,0.308116,0.308116,0.308116,0.308116
0.55,0.2521029,0.2521029,0.2521029,0.2521029
0.6,0.2166882,0.2166882,0.2166882,0.2166882
0.65,0.2045593,0.2045593,0.2045593,0.2045593
0.667,0.2014533,0.2014533,0.2014533,0.2014533
0.7,0.1965819,0.1965819,0.1965819,0.1965819
0.75,0.1919439,0.1919439,0.1919439,0.1919439
0.8,0.1939842,0.1939842,0.1939842,0.1939842
0.85,0.1865625,0.1865625,0.1865625,0.1865625
0.9,0.1777459,0.1777459,0.1777459,0.1777459
0.95,0.1633037,0.1633037,0.1633037,0.1633037
1.0,0.1477935,0.1477935,0.1477935,0.1477935
1.1,0.1441084,0.1441084,0.1441084,0.1441084
1.2,0.1379904,0.1379904,0.1379904,0.1379904
1.3,0.1151295,0.1151295,0.1151295,0.1151295
1.4,0.09446963,0.09446963,0.09446963,0.09446963
1.5,0.08498794,0.08498794,0.08498794,0.08498794
1.6,0.0772574,0.0772574,0.0772574,0.0772574
1.7,0.06594696,0.06594696,0.06594696,0.06594696
1.8,0.05786991,0.05786991,0.05786991,0.05786991
1.9,0.0510901,0.0510901,0.0510901,0.0510901
2.0,0.04539495,0.04539495,0.04539495,0.04539495
2.2,0.03829568,0.03829568,0.03829568,0.03829568
2.4,0.02731744,0.02731744,0.02731744,0.02731744
2.5,0.02450327,0.02450327,0.02450327,0.02450327
2.6,0.02176557,0.02176557,0.02176557,0.02176557
2.8,0.01794989,0.01794989,0.01794989,0.01794989
3.0,0.01560513,0.01560513,0.01560513,0.01560513
3.2,0.01360671,0.01360671,0.01360671,0.01360671
3.4,0.01190353,0.01190353,0.01190353,0.01190353
3.5,0.01114048,0.01114048,0.01114048,0.01114048
3.6,0.01044829,0.01044829,0.01044829,0.01044829
3.8,0.00920621,0.00920621,0.00920621,0.00920621
4.0,0.0081501,0.0081501,0.0081501,0.0081501
4.2,0.00724763,0.00724763,0.00724763,0.00724763
4.4,0.00647186,0.00647186,0.00647186,0.00647186
4.6,0.00580682,0.00580682,0.00580682,0.00580682
4.8,0.00523071,0.00523071,0.00523071,0.00523071
5.0,0.00473073,0.00473073,0.00473073,0.00473073
5.5,0.00374224,0.00374224,0.00374224,0.00374224
6.0,0.00302398,0.00302398,0.00302398,0.00302398
6.5,0.00248938,0.00248938,0.00248938,0.00248938
7.0,0.00208245,0.00208245,0.00208245,0.00208245
7.5,0.00176664,0.00176664,0.00176664,0.00176664
8.0,0.00151706,0.00151706,0.00151706,0.00151706
8.5,0.00131667,0.00131667,0.00131667,0.00131667
9.0,0.00115333,0.00115333,0.00115333,0.00115333
9.5,0.00101882,0.00101882,0.00101882,0.00101882
10.0,0.00090662,0.00090662,0.00090662,0.00090662
11.0,0.00073788,0.00073788,0.00073788,0.00073788
12.0,0.00061757,0.00061757,0.00061757,0.00061757
13.0,0.00052373,0.00052373,0.00052373,0.00052373
14.0,0.00044963,0.00044963,0.00044963,0.00044963
15.0,0.00039,0.00039,0.00039,0.00039
20.0,0.00021577,0.00021577,0.00021577,0.00021577

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-233 Horizontal-1 pSa (g),RSN-233 Horizontal-2 pSa (g),RSN-233 Vertical pSa (g)
0.01,0.1644365,0.182536,0.133
0.02,0.1693015,0.1854627,0.161
0.022,0.1696229,0.1869369,0.169
0.025,0.1724046,0.186475,0.181
0.029,0.174908,0.1994451,0.272
0.03,0.1728496,0.1997325,0.308
0.032,0.1715277,0.2032517,0.321
0.035,0.170187,0.1938176,0.344
0.036,0.170763,0.1896186,0.404
0.04,0.1689439,0.217186,0.347
0.042,0.1744415,0.2246224,0.295
0.044,0.189291,0.2335367,0.332
0.045,0.1950271,0.2430697,0.346
0.046,0.194545,0.2393206,0.352
0.048,0.183517,0.2336007,0.336
0.05,0.1972909,0.2270608,0.35
0.055,0.3067951,0.2471268,0.344
0.06,0.3609682,0.2518727,0.261
0.065,0.3805221,0.2305502,0.225
0.067,0.4063934,0.2543036,0.253
0.07,0.4133451,0.2917151,0.279
0.075,0.4046524,0.3953949,0.338
0.08,0.3503336,0.4086199,0.3
0.085,0.3517957,0.4150299,0.252
0.09,0.3449796,0.4181215,0.237
0.095,0.2920712,0.343809,0.22
0.1,0.2546306,0.3532599,0.23
0.11,0.2581001,0.3937844,0.208
0.12,0.3013134,0.3159394,0.218
0.13,0.3499213,0.3908847,0.247
0.133,0.3175365,0.4064663,0.252
0.14,0.3746013,0.4204882,0.238
0.15,0.4540894,0.3901063,0.236
0.16,0.4244394,0.3606191,0.25
0.17,0.3872212,0.3602778,0.229
0.18,0.4368196,0.343143,0.239
0.19,0.3897797,0.4246355,0.295
0.2,0.3380843,0.450978,0.279
0.22,0.3655376,0.3519146,0.222
0.24,0.4075368,0.3811755,0.202
0.25,0.3685938,0.4049264,0.17
0.26,0.3600264,0.3980314,0.186
0.28,0.4529909,0.3760692,0.262
0.29,0.4987842,0.3814004,0.268
0.3,0.5354936,0.3894328,0.278
0.32,0.5239562,0.4752402,0.241
0.34,0.4536459,0.5219302,0.195
0.35,0.4446702,0.4846257,0.21
0.36,0.4207466,0.4169086,0.226
0.38,0.3494897,0.279103,0.208
0.4,0.317058,0.2216029,0.168
0.42,0.3476062,0.2060571,0.18
0.44,0.3683004,0.2112506,0.191
0.45,0.3733174,0.2125594,0.186
0.46,0.3747596,0.2125472,0.177
0.48,0.3708675,0.2090008,0.176
0.5,0.3601114,0.200666,0.147
0.55,0.305521,0.1786789,0.116
0.6,0.2538885,0.1746412,0.109
0.65,0.2451165,0.1751356,0.114
0.667,0.2378068,0.1741996,0.116
0.7,0.2293454,0.1725519,0.116
0.75,0.2305896,0.1710587,0.117
0.8,0.2286826,0.1703259,0.112
0.85,0.2098016,0.1694696,0.124
0.9,0.1890327,0.1660141,0.127
0.95,0.166252,0.1601066,0.121
1.0,0.1445224,0.1531265,0.107
1.1,0.1073919,0.1512115,0.0843
1.2,0.1178443,0.1477507,0.0741
1.3,0.1057325,0.1292121,0.0644
1.4,0.09316156,0.1085713,0.0543
1.5,0.07942159,0.09808948,0.0507
1.6,0.0670376,0.08766476,0.0544
1.7,0.05244927,0.07724349,0.0527
1.8,0.04414547,0.06777511,0.0473
1.9,0.03615076,0.05972111,0.0419
2.0,0.03133436,0.05220516,0.0371
2.2,0.0223417,0.0428215,0.0252
2.4,0.0155693,0.03292155,0.0193
2.5,0.01427969,0.02965613,0.0173
2.6,0.01311938,0.02738854,0.0155
2.8,0.01113577,0.02338855,0.0123
3.0,0.00951961,0.02003675,0.00974
3.2,0.0081961,0.0172404,0.00772
3.4,0.00710778,0.01491003,0.00619
3.5,0.0066376,0.0138931,0.00558
3.6,0.0062093,0.01296262,0.00526
3.8,0.00546146,0.01133102,0.00469
4.0,0.00483499,0.0099598,0.00421
4.2,0.00430668,0.00880064,0.00379
4.4,0.00385814,0.0078162,0.00343
4.6,0.0034748,0.00697605,0.00311
4.8,0.00314509,0.00625545,0.00284
5.0,0.00285974,0.00563434,0.0026
5.5,0.00229527,0.00441675,0.00211
6.0,0.00188313,0.00354228,0.00175
6.5,0.00160934,0.00289736,0.00148
7.0,0.0013931,0.00241047,0.00126
7.5,0.00121732,0.00203505,0.00109
8.0,0.00107259,0.00174015,0.000947
8.5,0.00095205,0.00150465,0.000833
9.0,0.00085065,0.00131379,0.000739
9.5,0.00076455,0.00115708,0.000659
10.0,0.00069085,0.00102689,0.000592
11.0,0.00057206,0.00082495,0.000486
12.0,0.00048141,0.00067753,0.000406
13.0,0.00041067,0.00058177,0.000344
14.0,0.00035444,0.00050479,0.000295
15.0,0.00030899,0.000442,0.000256
20.0,0.00017423,0.00025262,0.000143
