
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 251
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 251, -, 1.0, -, 1.8, 6.1, 0.0, "Mammoth Lakes-07", 1980, "Fish & Game (FIS)", 4.73, strike slip, 3.33, 5.46, 373.18, 0.2875, 1.0, RSN251_MAMMOTH.AH_C-FIS000.AT2, RSN251_MAMMOTH.AH_C-FIS090.AT2 , RSN251_MAMMOTH.AH_C-FIS-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-251 RotD50 pSa (g)
0.25,0.1791849,0.1791849,0.1791849,0.1791849
0.26,0.1831782,0.1831782,0.1831782,0.1831782
0.28,0.2140256,0.2140256,0.2140256,0.2140256
0.29,0.2113712,0.2113712,0.2113712,0.2113712
0.3,0.2154156,0.2154156,0.2154156,0.2154156
0.32,0.2134534,0.2134534,0.2134534,0.2134534
0.34,0.2013966,0.2013966,0.2013966,0.2013966
0.35,0.2019464,0.2019464,0.2019464,0.2019464
0.36,0.20161,0.20161,0.20161,0.20161
0.38,0.1993449,0.1993449,0.1993449,0.1993449
0.4,0.1914468,0.1914468,0.1914468,0.1914468
0.42,0.178231,0.178231,0.178231,0.178231
0.44,0.1654028,0.1654028,0.1654028,0.1654028
0.45,0.1599561,0.1599561,0.1599561,0.1599561
0.46,0.154575,0.154575,0.154575,0.154575
0.48,0.1442105,0.1442105,0.1442105,0.1442105
0.5,0.1347756,0.1347756,0.1347756,0.1347756
0.55,0.1229813,0.1229813,0.1229813,0.1229813
0.6,0.1052601,0.1052601,0.1052601,0.1052601
0.65,0.09580319,0.09580319,0.09580319,0.09580319
0.667,0.09343556,0.09343556,0.09343556,0.09343556
0.7,0.08871925,0.08871925,0.08871925,0.08871925
0.75,0.08103076,0.08103076,0.08103076,0.08103076
0.8,0.0724437,0.0724437,0.0724437,0.0724437
0.85,0.07032962,0.07032962,0.07032962,0.07032962
0.9,0.07174303,0.07174303,0.07174303,0.07174303
0.95,0.06731457,0.06731457,0.06731457,0.06731457
1.0,0.05948593,0.05948593,0.05948593,0.05948593
1.1,0.04422682,0.04422682,0.04422682,0.04422682
1.2,0.03298466,0.03298466,0.03298466,0.03298466
1.3,0.02731709,0.02731709,0.02731709,0.02731709
1.4,0.02293835,0.02293835,0.02293835,0.02293835
1.5,0.01910289,0.01910289,0.01910289,0.01910289
1.6,0.01585158,0.01585158,0.01585158,0.01585158
1.7,0.01311955,0.01311955,0.01311955,0.01311955
1.8,0.01093713,0.01093713,0.01093713,0.01093713
1.9,0.0096437,0.0096437,0.0096437,0.0096437
2.0,0.00858989,0.00858989,0.00858989,0.00858989
2.2,0.00692148,0.00692148,0.00692148,0.00692148
2.4,0.00564309,0.00564309,0.00564309,0.00564309
2.5,0.00511952,0.00511952,0.00511952,0.00511952
2.6,0.00465962,0.00465962,0.00465962,0.00465962
2.8,0.00390005,0.00390005,0.00390005,0.00390005
3.0,0.00330021,0.00330021,0.00330021,0.00330021
3.2,0.00282442,0.00282442,0.00282442,0.00282442
3.4,0.00244079,0.00244079,0.00244079,0.00244079
3.5,0.0022758,0.0022758,0.0022758,0.0022758
3.6,0.0021283,0.0021283,0.0021283,0.0021283
3.8,0.00189159,0.00189159,0.00189159,0.00189159
4.0,0.00171005,0.00171005,0.00171005,0.00171005
4.2,0.00155435,0.00155435,0.00155435,0.00155435
4.4,0.00141944,0.00141944,0.00141944,0.00141944
4.6,0.00130117,0.00130117,0.00130117,0.00130117
4.8,0.00119762,0.00119762,0.00119762,0.00119762
5.0,0.00110605,0.00110605,0.00110605,0.00110605
5.5,0.00091813,0.00091813,0.00091813,0.00091813
6.0,0.00077478,0.00077478,0.00077478,0.00077478
6.5,0.00066248,0.00066248,0.00066248,0.00066248
7.0,0.00057278,0.00057278,0.00057278,0.00057278
7.5,0.00050032,0.00050032,0.00050032,0.00050032
8.0,0.00044078,0.00044078,0.00044078,0.00044078
8.5,0.00039125,0.00039125,0.00039125,0.00039125
9.0,0.00034962,0.00034962,0.00034962,0.00034962
9.5,0.00031428,0.00031428,0.00031428,0.00031428
10.0,0.00028403,0.00028403,0.00028403,0.00028403
11.0,0.00023529,0.00023529,0.00023529,0.00023529
12.0,0.00019809,0.00019809,0.00019809,0.00019809
13.0,0.00016905,0.00016905,0.00016905,0.00016905
14.0,0.00014594,0.00014594,0.00014594,0.00014594
15.0,0.00012727,0.00012727,0.00012727,0.00012727
20.0,7.183e-05,7.183e-05,7.183e-05,7.183e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-251 Horizontal-1 pSa (g),RSN-251 Horizontal-2 pSa (g),RSN-251 Vertical pSa (g)
0.01,0.1018655,0.1026122,0.0399
0.02,0.1030244,0.1040961,0.0426
0.022,0.1037186,0.1043521,0.0442
0.025,0.1041101,0.1049963,0.0512
0.029,0.1048899,0.1077625,0.0731
0.03,0.1069836,0.1068304,0.078
0.032,0.1073215,0.1071273,0.0832
0.035,0.1062498,0.1080699,0.0988
0.036,0.1056704,0.1091213,0.113
0.04,0.1170031,0.1152623,0.116
0.042,0.1165766,0.1110558,0.142
0.044,0.1142831,0.1083154,0.14
0.045,0.1141255,0.1071864,0.138
0.046,0.1138063,0.1056391,0.13
0.048,0.1118033,0.109673,0.119
0.05,0.1189261,0.1114784,0.115
0.055,0.1253598,0.1129969,0.136
0.06,0.1133238,0.1198528,0.134
0.065,0.1448751,0.1227264,0.121
0.067,0.1676291,0.1406166,0.123
0.07,0.1859454,0.1528889,0.132
0.075,0.2021036,0.1713399,0.122
0.08,0.2174449,0.1566506,0.0883
0.085,0.1953275,0.1433206,0.0662
0.09,0.1817605,0.1140048,0.064
0.095,0.1697242,0.1358173,0.065
0.1,0.1813529,0.1536222,0.064
0.11,0.2649062,0.1699061,0.058
0.12,0.2197816,0.1365829,0.0673
0.13,0.1804633,0.1334554,0.0598
0.133,0.1623293,0.1350463,0.0636
0.14,0.1470005,0.1547566,0.0733
0.15,0.1535792,0.1932402,0.067
0.16,0.1279583,0.2128603,0.0693
0.17,0.1473559,0.2171775,0.0673
0.18,0.1593683,0.2092444,0.0622
0.19,0.1709325,0.1860861,0.0633
0.2,0.1974347,0.1926675,0.0747
0.22,0.2088236,0.2016546,0.0928
0.24,0.1820843,0.1975131,0.105
0.25,0.1722126,0.2111202,0.0969
0.26,0.1631331,0.2289804,0.0887
0.28,0.1784688,0.2333051,0.0877
0.29,0.1833868,0.2353565,0.103
0.3,0.1995013,0.2340953,0.104
0.32,0.2259759,0.2076563,0.0728
0.34,0.2373255,0.1585293,0.0636
0.35,0.2381503,0.1556868,0.0596
0.36,0.2367917,0.1553603,0.06
0.38,0.2316818,0.1535906,0.0558
0.4,0.2232997,0.150444,0.0551
0.42,0.2082378,0.1456961,0.059
0.44,0.1894851,0.1415659,0.0682
0.45,0.1810059,0.1402887,0.0765
0.46,0.1722204,0.1388429,0.0827
0.48,0.1546552,0.1356864,0.0874
0.5,0.1381745,0.1322131,0.0831
0.55,0.10428,0.1312744,0.0613
0.6,0.078778,0.1201843,0.0443
0.65,0.05863456,0.1214239,0.0352
0.667,0.05467011,0.1208267,0.032
0.7,0.04749718,0.1181014,0.028
0.75,0.03824997,0.110397,0.0326
0.8,0.0336979,0.100003,0.0382
0.85,0.03099543,0.0945167,0.0388
0.9,0.03091264,0.09735672,0.035
0.95,0.02789248,0.09199148,0.0289
1.0,0.02494853,0.08070347,0.0249
1.1,0.02194611,0.05828615,0.0188
1.2,0.01924937,0.04375442,0.0133
1.3,0.01497144,0.03416717,0.00964
1.4,0.01417698,0.02750747,0.00698
1.5,0.01304788,0.02304186,0.00624
1.6,0.01155615,0.01932497,0.00548
1.7,0.00994549,0.01626805,0.00472
1.8,0.0083809,0.01377489,0.00477
1.9,0.00697343,0.01175593,0.00453
2.0,0.00576188,0.01011425,0.00389
2.2,0.00453112,0.00768268,0.00301
2.4,0.00369894,0.00635336,0.00253
2.5,0.00334289,0.0058192,0.00223
2.6,0.00304199,0.00534906,0.00192
2.8,0.00253071,0.0045655,0.00156
3.0,0.0021163,0.00394561,0.00139
3.2,0.00178262,0.00344703,0.00122
3.4,0.00151351,0.00303992,0.00108
3.5,0.00139895,0.00286378,0.00101
3.6,0.00129577,0.00270305,0.000951
3.8,0.00111869,0.00242092,0.000843
4.0,0.00097364,0.00218207,0.000751
4.2,0.00085385,0.00197788,0.000672
4.4,0.00079127,0.0018018,0.000605
4.6,0.00073454,0.00164878,0.000548
4.8,0.00068296,0.00151486,0.000498
5.0,0.00063609,0.00139693,0.000455
5.5,0.00053657,0.00115678,0.000369
6.0,0.00045749,0.00097424,0.000306
6.5,0.00039403,0.00083203,0.000257
7.0,0.00034252,0.00071898,0.000219
7.5,0.00030026,0.00062758,0.00019
8.0,0.00026522,0.00055261,0.000165
8.5,0.00023588,0.00049032,0.000146
9.0,0.00021109,0.00043801,0.000129
9.5,0.00018998,0.00039365,0.000115
10.0,0.00017185,0.0003557,0.000104
11.0,0.00014254,0.00029458,8.5e-05
12.0,0.0001201,0.00024795,7.1e-05
13.0,0.00010255,0.00021156,6.02e-05
14.0,8.858e-05,0.00018263,5.17e-05
15.0,7.727e-05,0.00015925,4.49e-05
20.0,4.365e-05,8.987e-05,2.5e-05
