
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 36
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 36, -, 1.0, -, 25.0, 49.3, 0.2, "Borrego Mtn", 1968, "El Centro Array #9", 6.63, strike slip, 45.12, 45.66, 213.44, 0.1, 1.0, RSN36_BORREGO_A-ELC180.AT2, RSN36_BORREGO_A-ELC270.AT2 , RSN36_BORREGO_A-ELC-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-36 RotD50 pSa (g)
0.24,0.2123567,0.2123567,0.2123567,0.2123567
0.25,0.2149548,0.2149548,0.2149548,0.2149548
0.26,0.2249128,0.2249128,0.2249128,0.2249128
0.28,0.1997972,0.1997972,0.1997972,0.1997972
0.29,0.1804002,0.1804002,0.1804002,0.1804002
0.3,0.1677121,0.1677121,0.1677121,0.1677121
0.32,0.1537459,0.1537459,0.1537459,0.1537459
0.34,0.1777859,0.1777859,0.1777859,0.1777859
0.35,0.1788115,0.1788115,0.1788115,0.1788115
0.36,0.1735986,0.1735986,0.1735986,0.1735986
0.38,0.1663007,0.1663007,0.1663007,0.1663007
0.4,0.1636312,0.1636312,0.1636312,0.1636312
0.42,0.1526363,0.1526363,0.1526363,0.1526363
0.44,0.1428443,0.1428443,0.1428443,0.1428443
0.45,0.1375557,0.1375557,0.1375557,0.1375557
0.46,0.132553,0.132553,0.132553,0.132553
0.48,0.154805,0.154805,0.154805,0.154805
0.5,0.1543381,0.1543381,0.1543381,0.1543381
0.55,0.1351165,0.1351165,0.1351165,0.1351165
0.6,0.1419279,0.1419279,0.1419279,0.1419279
0.65,0.1579883,0.1579883,0.1579883,0.1579883
0.667,0.1631465,0.1631465,0.1631465,0.1631465
0.7,0.1578527,0.1578527,0.1578527,0.1578527
0.75,0.1279374,0.1279374,0.1279374,0.1279374
0.8,0.1267059,0.1267059,0.1267059,0.1267059
0.85,0.1222365,0.1222365,0.1222365,0.1222365
0.9,0.1373824,0.1373824,0.1373824,0.1373824
0.95,0.1341038,0.1341038,0.1341038,0.1341038
1.0,0.1348042,0.1348042,0.1348042,0.1348042
1.1,0.1590078,0.1590078,0.1590078,0.1590078
1.2,0.1707549,0.1707549,0.1707549,0.1707549
1.3,0.1730628,0.1730628,0.1730628,0.1730628
1.4,0.1695607,0.1695607,0.1695607,0.1695607
1.5,0.1641726,0.1641726,0.1641726,0.1641726
1.6,0.1619758,0.1619758,0.1619758,0.1619758
1.7,0.1499996,0.1499996,0.1499996,0.1499996
1.8,0.1442185,0.1442185,0.1442185,0.1442185
1.9,0.137066,0.137066,0.137066,0.137066
2.0,0.1287694,0.1287694,0.1287694,0.1287694
2.2,0.1195537,0.1195537,0.1195537,0.1195537
2.4,0.102447,0.102447,0.102447,0.102447
2.5,0.09040154,0.09040154,0.09040154,0.09040154
2.6,0.08684984,0.08684984,0.08684984,0.08684984
2.8,0.08633038,0.08633038,0.08633038,0.08633038
3.0,0.07080775,0.07080775,0.07080775,0.07080775
3.2,0.0663944,0.0663944,0.0663944,0.0663944
3.4,0.049111,0.049111,0.049111,0.049111
3.5,0.04645554,0.04645554,0.04645554,0.04645554
3.6,0.04528705,0.04528705,0.04528705,0.04528705
3.8,0.03871738,0.03871738,0.03871738,0.03871738
4.0,0.03501317,0.03501317,0.03501317,0.03501317
4.2,0.03627375,0.03627375,0.03627375,0.03627375
4.4,0.03930461,0.03930461,0.03930461,0.03930461
4.6,0.04024681,0.04024681,0.04024681,0.04024681
4.8,0.03683481,0.03683481,0.03683481,0.03683481
5.0,0.03541328,0.03541328,0.03541328,0.03541328
5.5,0.04275658,0.04275658,0.04275658,0.04275658
6.0,0.03133954,0.03133954,0.03133954,0.03133954
6.5,0.02595966,0.02595966,0.02595966,0.02595966
7.0,0.02156857,0.02156857,0.02156857,0.02156857
7.5,0.02186938,0.02186938,0.02186938,0.02186938
8.0,0.02311543,0.02311543,0.02311543,0.02311543
8.5,0.02186369,0.02186369,0.02186369,0.02186369
9.0,0.01951161,0.01951161,0.01951161,0.01951161
9.5,0.01791632,0.01791632,0.01791632,0.01791632
10.0,0.01550012,0.01550012,0.01550012,0.01550012
11.0,0.0126146,0.0126146,0.0126146,0.0126146
12.0,0.01033857,0.01033857,0.01033857,0.01033857
13.0,0.00759569,0.00759569,0.00759569,0.00759569
14.0,0.00629407,0.00629407,0.00629407,0.00629407
15.0,0.00493646,0.00493646,0.00493646,0.00493646
20.0,0.00202166,0.00202166,0.00202166,0.00202166

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-36 Horizontal-1 pSa (g),RSN-36 Horizontal-2 pSa (g),RSN-36 Vertical pSa (g)
0.01,0.1340308,0.05787422,0.0325
0.02,0.1328605,0.05771186,0.0325
0.022,0.1330662,0.05774095,0.0326
0.025,0.1333541,0.0577911,0.0328
0.029,0.1338044,0.05788289,0.0331
0.03,0.1339465,0.05791444,0.0332
0.032,0.1343004,0.05799565,0.0335
0.035,0.1348499,0.05810213,0.0335
0.036,0.1350662,0.05815417,0.0334
0.04,0.1361058,0.05844105,0.0345
0.042,0.1369482,0.0585021,0.0345
0.044,0.1379051,0.05854917,0.0351
0.045,0.1382377,0.05860296,0.0361
0.046,0.1385269,0.05867125,0.0371
0.048,0.1392782,0.05873032,0.0379
0.05,0.1402013,0.05891977,0.0379
0.055,0.1433177,0.05930089,0.0372
0.06,0.1481113,0.06044986,0.0416
0.065,0.1506236,0.06006185,0.0507
0.067,0.1521509,0.06051768,0.0526
0.07,0.1555565,0.06037183,0.0563
0.075,0.1576286,0.06058333,0.0571
0.08,0.1593066,0.06276845,0.0653
0.085,0.15809,0.0614026,0.0648
0.09,0.1612328,0.06180172,0.0691
0.095,0.1633268,0.06424023,0.0783
0.1,0.1591316,0.07115711,0.0878
0.11,0.1496421,0.08452979,0.0796
0.12,0.148323,0.08351824,0.0657
0.13,0.1540247,0.09180843,0.0792
0.133,0.1637211,0.09894605,0.0831
0.14,0.1768571,0.1137141,0.076
0.15,0.2105198,0.09748276,0.0664
0.16,0.2499332,0.1107565,0.0823
0.17,0.2336084,0.1521169,0.0925
0.18,0.2157535,0.1742975,0.097
0.19,0.1662748,0.154369,0.106
0.2,0.1874205,0.1497997,0.11
0.22,0.1889303,0.1867584,0.102
0.24,0.226341,0.2001653,0.0834
0.25,0.2553183,0.1951804,0.0844
0.26,0.2876965,0.1693724,0.0886
0.28,0.2586005,0.1833632,0.0773
0.29,0.2378291,0.1552271,0.0728
0.3,0.2227732,0.1403927,0.0718
0.32,0.1832044,0.129426,0.0706
0.34,0.2005627,0.1390423,0.0502
0.35,0.2085831,0.1352158,0.0478
0.36,0.2146679,0.1321661,0.0488
0.38,0.2309615,0.1185798,0.0633
0.4,0.2289916,0.1083427,0.0649
0.42,0.2110967,0.09202083,0.0593
0.44,0.1933066,0.0891076,0.0545
0.45,0.1867612,0.099733,0.0505
0.46,0.1815128,0.1121832,0.047
0.48,0.1741358,0.1301012,0.041
0.5,0.1623617,0.1273219,0.0389
0.55,0.1328996,0.1328537,0.0281
0.6,0.1655911,0.1297217,0.0337
0.65,0.2046081,0.1135729,0.0262
0.667,0.2090442,0.09945691,0.0263
0.7,0.2010828,0.08383135,0.023
0.75,0.1780269,0.08796771,0.0213
0.8,0.1623904,0.09690174,0.021
0.85,0.1697362,0.1150263,0.0229
0.9,0.1756505,0.1377824,0.0266
0.95,0.1801221,0.1327773,0.0276
1.0,0.1824165,0.132236,0.0277
1.1,0.2247425,0.1038027,0.0286
1.2,0.2409704,0.09567341,0.0303
1.3,0.2438445,0.09928837,0.0227
1.4,0.2392122,0.115084,0.0239
1.5,0.2285593,0.1362107,0.024
1.6,0.2188408,0.1271924,0.0234
1.7,0.2068104,0.09781321,0.0224
1.8,0.1959244,0.07244145,0.0193
1.9,0.1864293,0.07922795,0.0204
2.0,0.1742656,0.09860804,0.0253
2.2,0.1530568,0.1189604,0.0244
2.4,0.1326326,0.0811476,0.0208
2.5,0.1226066,0.07231687,0.0201
2.6,0.1126686,0.0768431,0.0204
2.8,0.09364249,0.0767272,0.0257
3.0,0.07937334,0.07044365,0.0316
3.2,0.07070672,0.0646202,0.0298
3.4,0.0624251,0.04753612,0.0231
3.5,0.05850092,0.04543005,0.0219
3.6,0.05476123,0.04493412,0.0212
3.8,0.04789842,0.03893455,0.0202
4.0,0.04191626,0.03323523,0.0184
4.2,0.03679024,0.03622171,0.0185
4.4,0.03439678,0.03756202,0.0177
4.6,0.03690198,0.03856073,0.0158
4.8,0.03680143,0.0407416,0.0151
5.0,0.03222421,0.04482517,0.0158
5.5,0.02669081,0.04915748,0.0126
6.0,0.02930008,0.03150143,0.00923
6.5,0.0258663,0.02274789,0.00611
7.0,0.02190988,0.01939848,0.00415
7.5,0.02453986,0.01667191,0.00359
8.0,0.0264733,0.01785499,0.00332
8.5,0.02399737,0.01911291,0.00292
9.0,0.02121146,0.01715435,0.00335
9.5,0.01944521,0.01628353,0.00279
10.0,0.01688195,0.01407224,0.00234
11.0,0.01336439,0.01155161,0.00221
12.0,0.01201638,0.00840892,0.0014
13.0,0.00898825,0.00590378,0.000997
14.0,0.00767985,0.00459575,0.000758
15.0,0.0061554,0.00377164,0.000568
20.0,0.00242919,0.00141983,0.000351
