
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 107
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 107, -, 1.0, -, 2.6, 7.5, 0.0, "Oroville-02", 1975, "Oroville Airport", 4.79, Normal, 13.55, 14.07, 391.76, 0.2875, 1.0, RSN107_OROVILLE_B-OAP180.AT2, RSN107_OROVILLE_B-OAP270.AT2 , RSN107_OROVILLE_B-OAPDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-107 RotD50 pSa (g)
0.24,0.04265695,0.04265695,0.04265695,0.04265695
0.25,0.04006963,0.04006963,0.04006963,0.04006963
0.26,0.0365428,0.0365428,0.0365428,0.0365428
0.28,0.03147061,0.03147061,0.03147061,0.03147061
0.29,0.03032038,0.03032038,0.03032038,0.03032038
0.3,0.02918544,0.02918544,0.02918544,0.02918544
0.32,0.0266513,0.0266513,0.0266513,0.0266513
0.34,0.02415017,0.02415017,0.02415017,0.02415017
0.35,0.02215482,0.02215482,0.02215482,0.02215482
0.36,0.0203597,0.0203597,0.0203597,0.0203597
0.38,0.01810162,0.01810162,0.01810162,0.01810162
0.4,0.01664061,0.01664061,0.01664061,0.01664061
0.42,0.01475319,0.01475319,0.01475319,0.01475319
0.44,0.01556266,0.01556266,0.01556266,0.01556266
0.45,0.0156176,0.0156176,0.0156176,0.0156176
0.46,0.01596086,0.01596086,0.01596086,0.01596086
0.48,0.01658155,0.01658155,0.01658155,0.01658155
0.5,0.01766597,0.01766597,0.01766597,0.01766597
0.55,0.02087941,0.02087941,0.02087941,0.02087941
0.6,0.0223657,0.0223657,0.0223657,0.0223657
0.65,0.02142855,0.02142855,0.02142855,0.02142855
0.667,0.02055872,0.02055872,0.02055872,0.02055872
0.7,0.02151316,0.02151316,0.02151316,0.02151316
0.75,0.0214805,0.0214805,0.0214805,0.0214805
0.8,0.01953567,0.01953567,0.01953567,0.01953567
0.85,0.01978658,0.01978658,0.01978658,0.01978658
0.9,0.02034974,0.02034974,0.02034974,0.02034974
0.95,0.02220646,0.02220646,0.02220646,0.02220646
1.0,0.02445579,0.02445579,0.02445579,0.02445579
1.1,0.02795346,0.02795346,0.02795346,0.02795346
1.2,0.02911161,0.02911161,0.02911161,0.02911161
1.3,0.02920018,0.02920018,0.02920018,0.02920018
1.4,0.0280417,0.0280417,0.0280417,0.0280417
1.5,0.02562015,0.02562015,0.02562015,0.02562015
1.6,0.02307995,0.02307995,0.02307995,0.02307995
1.7,0.0208761,0.0208761,0.0208761,0.0208761
1.8,0.01847145,0.01847145,0.01847145,0.01847145
1.9,0.01598169,0.01598169,0.01598169,0.01598169
2.0,0.01380352,0.01380352,0.01380352,0.01380352
2.2,0.01044166,0.01044166,0.01044166,0.01044166
2.4,0.00854423,0.00854423,0.00854423,0.00854423
2.5,0.00771856,0.00771856,0.00771856,0.00771856
2.6,0.00697137,0.00697137,0.00697137,0.00697137
2.8,0.0056893,0.0056893,0.0056893,0.0056893
3.0,0.00465428,0.00465428,0.00465428,0.00465428
3.2,0.00382434,0.00382434,0.00382434,0.00382434
3.4,0.00331632,0.00331632,0.00331632,0.00331632
3.5,0.00309405,0.00309405,0.00309405,0.00309405
3.6,0.00288703,0.00288703,0.00288703,0.00288703
3.8,0.00251558,0.00251558,0.00251558,0.00251558
4.0,0.00219528,0.00219528,0.00219528,0.00219528
4.2,0.00191946,0.00191946,0.00191946,0.00191946
4.4,0.00168187,0.00168187,0.00168187,0.00168187
4.6,0.00147726,0.00147726,0.00147726,0.00147726
4.8,0.0013371,0.0013371,0.0013371,0.0013371
5.0,0.00124413,0.00124413,0.00124413,0.00124413
5.5,0.00102074,0.00102074,0.00102074,0.00102074
6.0,0.00082602,0.00082602,0.00082602,0.00082602
6.5,0.00069514,0.00069514,0.00069514,0.00069514
7.0,0.00059307,0.00059307,0.00059307,0.00059307
7.5,0.00051188,0.00051188,0.00051188,0.00051188
8.0,0.00044665,0.00044665,0.00044665,0.00044665
8.5,0.00039291,0.00039291,0.00039291,0.00039291
9.0,0.00034834,0.00034834,0.00034834,0.00034834
9.5,0.00031122,0.00031122,0.00031122,0.00031122
10.0,0.00027957,0.00027957,0.00027957,0.00027957
11.0,0.00022927,0.00022927,0.00022927,0.00022927
12.0,0.00019147,0.00019147,0.00019147,0.00019147
13.0,0.00016239,0.00016239,0.00016239,0.00016239
14.0,0.00013954,0.00013954,0.00013954,0.00013954
15.0,0.00012116,0.00012116,0.00012116,0.00012116
20.0,6.748e-05,6.748e-05,6.748e-05,6.748e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-107 Horizontal-1 pSa (g),RSN-107 Horizontal-2 pSa (g),RSN-107 Vertical pSa (g)
0.01,0.03982383,0.01345226,0.0121
0.02,0.04039868,0.01385294,0.0134
0.022,0.04060461,0.01408891,0.0135
0.025,0.04109524,0.01434196,0.014
0.029,0.04205159,0.01466007,0.0134
0.03,0.0421792,0.01463731,0.0135
0.032,0.0423268,0.01478573,0.0129
0.035,0.04370807,0.01538996,0.014
0.036,0.04418088,0.01540901,0.0144
0.04,0.04506555,0.01506786,0.0163
0.042,0.04659934,0.01535022,0.0188
0.044,0.04761865,0.01575116,0.0213
0.045,0.04781775,0.01591602,0.0224
0.046,0.04827334,0.01605768,0.023
0.048,0.04884029,0.01704293,0.0239
0.05,0.04844769,0.01881224,0.0232
0.055,0.05252287,0.02331008,0.0222
0.06,0.06241838,0.02529977,0.0238
0.065,0.07392867,0.0272969,0.0281
0.067,0.07682466,0.02659079,0.0311
0.07,0.07902322,0.02513022,0.0361
0.075,0.08969734,0.03338517,0.0414
0.08,0.09904813,0.03425857,0.0429
0.085,0.1004549,0.03197825,0.0435
0.09,0.09418636,0.0322556,0.0505
0.095,0.08037596,0.03588166,0.0542
0.1,0.06716087,0.03861679,0.0499
0.11,0.0685967,0.03951122,0.0316
0.12,0.07789658,0.03929387,0.0208
0.13,0.106653,0.03949073,0.0205
0.133,0.1141516,0.0398109,0.0209
0.14,0.125596,0.04000926,0.0209
0.15,0.1298547,0.04165824,0.0181
0.16,0.1229415,0.04118434,0.0181
0.17,0.1112884,0.03936675,0.0188
0.18,0.09905915,0.03798856,0.0164
0.19,0.08825675,0.03814029,0.013
0.2,0.07732217,0.03762396,0.0118
0.22,0.05849583,0.03657165,0.0113
0.24,0.04765412,0.03699325,0.0104
0.25,0.04482026,0.0347325,0.00978
0.26,0.04136669,0.03111336,0.00909
0.28,0.03415681,0.0314429,0.0085
0.29,0.03075862,0.03113537,0.00856
0.3,0.02765965,0.02959095,0.00832
0.32,0.02624609,0.02723315,0.00952
0.34,0.02323189,0.02516832,0.00918
0.35,0.02282807,0.02322895,0.00899
0.36,0.02278884,0.02076202,0.00932
0.38,0.02073715,0.01596398,0.0099
0.4,0.01716378,0.01634469,0.00915
0.42,0.01378252,0.01668829,0.00748
0.44,0.01543641,0.01650914,0.00614
0.45,0.01575367,0.01635199,0.00587
0.46,0.01601748,0.01615583,0.00589
0.48,0.01755884,0.01568846,0.00633
0.5,0.02041331,0.01704855,0.00685
0.55,0.02427637,0.01782957,0.00546
0.6,0.02600787,0.01627954,0.00623
0.65,0.02491325,0.01507282,0.00715
0.667,0.02488526,0.01497818,0.0076
0.7,0.02431459,0.01526269,0.00971
0.75,0.02252937,0.01818764,0.0101
0.8,0.02065699,0.01836535,0.0096
0.85,0.01918732,0.02050372,0.00981
0.9,0.02021831,0.02234244,0.00985
0.95,0.02203999,0.02365556,0.00927
1.0,0.02450739,0.02432495,0.00809
1.1,0.03005385,0.02528924,0.00552
1.2,0.03395742,0.02408084,0.00385
1.3,0.03519084,0.02218495,0.00267
1.4,0.03425851,0.02010325,0.00185
1.5,0.03124048,0.01795439,0.00128
1.6,0.02865313,0.01577765,0.000952
1.7,0.02627905,0.01369093,0.00081
1.8,0.02349753,0.01152939,0.000689
1.9,0.02051537,0.00969113,0.000614
2.0,0.01752711,0.00831923,0.000609
2.2,0.01345972,0.00614997,0.000579
2.4,0.0112005,0.00483177,0.000494
2.5,0.01020326,0.00441691,0.000442
2.6,0.00928869,0.00404357,0.00039
2.8,0.00768557,0.00340408,0.000312
3.0,0.00635301,0.00288507,0.000302
3.2,0.0052592,0.00246243,0.000284
3.4,0.00437,0.00211684,0.000263
3.5,0.00399076,0.00196788,0.000251
3.6,0.00364971,0.00183252,0.00024
3.8,0.0030661,0.0015973,0.000218
4.0,0.00259187,0.00140131,0.000197
4.2,0.00220517,0.00123702,0.000177
4.4,0.00196344,0.0010983,0.00016
4.6,0.00179224,0.0009805,0.000144
4.8,0.00164166,0.00087988,0.000129
5.0,0.00150867,0.00079336,0.000121
5.5,0.00123771,0.00062419,0.000104
6.0,0.00103282,0.00050285,9.01e-05
6.5,0.00087458,0.00041328,7.7e-05
7.0,0.00074992,0.00034549,6.56e-05
7.5,0.00064999,0.00029305,5.6e-05
8.0,0.00056874,0.00025169,4.79e-05
8.5,0.00050179,0.00021854,4.12e-05
9.0,0.00044601,0.00019155,3.61e-05
9.5,0.00039904,0.00016931,3.22e-05
10.0,0.00035913,0.00015227,2.87e-05
11.0,0.00029542,0.00012643,2.3e-05
12.0,0.0002473,0.00010662,1.87e-05
13.0,0.00021009,9.111e-05,1.53e-05
14.0,0.00018071,7.875e-05,1.27e-05
15.0,0.0001571,6.873e-05,1.07e-05
20.0,8.784e-05,3.891e-05,5.87e-06
